Adm_No,Date,Present
14408,2026-07-01,True
1903,2026-07-01,False
14199,2026-07-01,False
12206,2026-07-01,True
4671,2026-07-01,True
7144,2026-07-01,True
13180,2026-07-01,True
2060,2026-07-01,True
141,2026-07-01,False
1790,2026-07-01,False
11819,2026-07-01,False
17,2026-07-01,False
13375,2026-07-01,True
12541,2026-07-01,False
465,2026-07-01,False
4472,2026-07-01,True
1828,2026-07-01,True
11221,2026-07-01,False
8712,2026-07-01,False
5957,2026-07-01,True
90,2026-07-01,True
4816,2026-07-01,True
2852,2026-07-01,False
2844,2026-07-01,False
12918,2026-07-01,False
10077,2026-07-01,False
12364,2026-07-01,True
9118,2026-07-01,False
11927,2026-07-01,True
6544,2026-07-01,True
5902,2026-07-01,True
970,2026-07-01,True
1095,2026-07-01,True
6125,2026-07-01,True
7348,2026-07-01,True
3196,2026-07-01,False
1405,2026-07-01,False
11557,2026-07-01,True
6941,2026-07-01,False
4291,2026-07-01,False
3983,2026-07-01,True
12516,2026-07-01,True
12206,2026-07-01,True
5556,2026-07-01,False
7955,2026-07-01,False
12749,2026-07-01,False
4714,2026-07-01,True
3093,2026-07-01,False
4160,2026-07-01,True
6309,2026-07-01,False
10267,2026-07-01,False
7479,2026-07-01,True
8477,2026-07-01,False
13972,2026-07-01,True
14617,2026-07-01,True
4934,2026-07-01,False
4927,2026-07-01,False
9380,2026-07-01,False
3970,2026-07-01,True
2966,2026-07-01,True
4320,2026-07-01,True
8976,2026-07-01,False
7109,2026-07-01,False
9142,2026-07-01,True
3940,2026-07-01,False
45,2026-07-01,False
1811,2026-07-01,True
4567,2026-07-01,False
10274,2026-07-01,False
14989,2026-07-01,False
11691,2026-07-01,False
9022,2026-07-01,True
1910,2026-07-01,True
6365,2026-07-01,False
14180,2026-07-01,True
2582,2026-07-01,True
692,2026-07-01,False
12212,2026-07-01,True
13679,2026-07-01,False
932,2026-07-01,True
13129,2026-07-01,True
7911,2026-07-01,True
14227,2026-07-01,False
13862,2026-07-01,True
14918,2026-07-01,False
6383,2026-07-01,False
3407,2026-07-01,True
14777,2026-07-01,True
8340,2026-07-01,True
1033,2026-07-01,False
1312,2026-07-01,True
8580,2026-07-01,False
3122,2026-07-01,False
1874,2026-07-01,False
11781,2026-07-01,False
9108,2026-07-01,False
10071,2026-07-01,True
6782,2026-07-01,False
3749,2026-07-01,True
278,2026-07-01,False
10170,2026-07-01,True
1860,2026-07-01,False
11229,2026-07-01,False
11564,2026-07-01,True
14114,2026-07-01,True
14925,2026-07-01,True
5930,2026-07-01,True
6793,2026-07-01,True
4714,2026-07-01,True
13919,2026-07-01,False
10375,2026-07-01,True
4676,2026-07-01,False
1171,2026-07-01,True
8682,2026-07-01,False
10718,2026-07-01,False
9375,2026-07-01,True
12672,2026-07-01,False
12451,2026-07-01,True
10681,2026-07-01,True
10069,2026-07-01,False
5309,2026-07-01,True
2463,2026-07-01,False
13651,2026-07-01,False
9823,2026-07-01,False
13493,2026-07-01,True
288,2026-07-01,False
5954,2026-07-01,False
4283,2026-07-01,False
1908,2026-07-01,True
1162,2026-07-01,True
130,2026-07-01,False
6338,2026-07-01,False
2364,2026-07-01,True
8152,2026-07-01,False
5984,2026-07-01,True
144,2026-07-01,False
8208,2026-07-01,True
7470,2026-07-01,True
14759,2026-07-01,False
245,2026-07-01,True
927,2026-07-01,False
3179,2026-07-01,False
2177,2026-07-01,True
5003,2026-07-01,True
887,2026-07-01,False
8533,2026-07-01,True
10244,2026-07-01,False
3399,2026-07-01,False
13722,2026-07-01,True
12143,2026-07-01,False
8498,2026-07-01,True
9100,2026-07-01,False
2655,2026-07-01,False
11985,2026-07-01,False
7393,2026-07-01,True
12235,2026-07-01,True
1372,2026-07-01,True
7136,2026-07-01,False
321,2026-07-01,True
4655,2026-07-01,False
12252,2026-07-01,False
5301,2026-07-01,False
6762,2026-07-01,False
6855,2026-07-01,False
5506,2026-07-01,False
13930,2026-07-01,False
9324,2026-07-01,True
10771,2026-07-01,False
6554,2026-07-01,False
4043,2026-07-01,False
11560,2026-07-01,False
9010,2026-07-01,False
13483,2026-07-01,False
7499,2026-07-01,False
6637,2026-07-01,False
7363,2026-07-01,True
12,2026-07-01,True
195,2026-07-01,False
2538,2026-07-01,True
2843,2026-07-01,False
2230,2026-07-01,False
3010,2026-07-01,False
7985,2026-07-01,False
12944,2026-07-01,True
14210,2026-07-01,True
2078,2026-07-01,True
13908,2026-07-01,True
7846,2026-07-01,False
3868,2026-07-01,False
13408,2026-07-01,True
4874,2026-07-01,True
8636,2026-07-01,True
298,2026-07-01,False
13096,2026-07-01,False
5857,2026-07-01,True
9037,2026-07-01,False
1016,2026-07-01,True
1385,2026-07-01,True
9590,2026-07-01,False
8746,2026-07-01,True
2351,2026-07-01,False
12709,2026-07-01,True
1270,2026-07-01,False
1261,2026-07-01,False
7702,2026-07-01,True
8377,2026-07-01,True
4564,2026-07-01,False
6898,2026-07-01,False
10603,2026-07-01,False
13595,2026-07-01,True
5673,2026-07-01,True
12624,2026-07-01,False
10402,2026-07-01,True
5594,2026-07-01,False
11865,2026-07-01,False
6156,2026-07-01,False
5544,2026-07-01,True
7241,2026-07-01,True
4684,2026-07-01,True
1882,2026-07-01,False
12489,2026-07-01,True
8714,2026-07-01,False
10080,2026-07-01,True
10745,2026-07-01,False
3810,2026-07-01,False
5808,2026-07-01,True
4884,2026-07-01,True
7207,2026-07-01,False
4156,2026-07-01,True
4674,2026-07-01,True
12609,2026-07-01,False
13747,2026-07-01,True
11672,2026-07-01,True
14326,2026-07-01,True
13211,2026-07-01,True
1410,2026-07-01,True
9887,2026-07-01,False
12857,2026-07-01,True
5198,2026-07-01,False
7453,2026-07-01,True
8719,2026-07-01,False
14860,2026-07-01,False
10853,2026-07-01,False
2173,2026-07-01,False
13159,2026-07-01,False
280,2026-07-01,False
11157,2026-07-01,False
3978,2026-07-01,False
2670,2026-07-01,True
11086,2026-07-01,True
14181,2026-07-01,False
7826,2026-07-01,True
9944,2026-07-01,True
3982,2026-07-01,True
4770,2026-07-01,False
5248,2026-07-01,True
10554,2026-07-01,True
4428,2026-07-01,True
13462,2026-07-01,False
6136,2026-07-01,True
5574,2026-07-01,False
4132,2026-07-01,True
9901,2026-07-01,True
13732,2026-07-01,True
7190,2026-07-01,False
14542,2026-07-01,True
10879,2026-07-01,True
11088,2026-07-01,True
13668,2026-07-01,True
4536,2026-07-01,False
2777,2026-07-01,False
9312,2026-07-01,False
11181,2026-07-01,True
12452,2026-07-01,False
12436,2026-07-01,False
7698,2026-07-01,False
14630,2026-07-01,True
8387,2026-07-01,False
663,2026-07-01,False
8672,2026-07-01,False
8045,2026-07-01,False
4219,2026-07-01,False
9616,2026-07-01,False
5061,2026-07-01,False
10901,2026-07-01,True
11368,2026-07-01,False
5875,2026-07-01,True
5582,2026-07-01,True
12007,2026-07-01,True
2015,2026-07-01,True
3790,2026-07-01,False
12998,2026-07-01,False
10636,2026-07-01,True
9104,2026-07-01,True
13649,2026-07-01,True
7149,2026-07-01,True
7767,2026-07-01,True
11406,2026-07-01,False
2365,2026-07-01,True
14023,2026-07-01,True
3630,2026-07-01,True
5920,2026-07-01,False
5676,2026-07-01,True
11665,2026-07-01,True
8873,2026-07-01,True
13622,2026-07-01,True
6639,2026-07-01,False
4652,2026-07-01,True
610,2026-07-01,True
7941,2026-07-01,True
10349,2026-07-01,False
3867,2026-07-01,True
372,2026-07-01,True
6999,2026-07-01,False
616,2026-07-01,False
6912,2026-07-01,False
6011,2026-07-01,True
2254,2026-07-01,True
4943,2026-07-01,True
12331,2026-07-01,False
865,2026-07-01,True
1269,2026-07-01,True
7455,2026-07-01,False
13667,2026-07-01,False
8977,2026-07-01,True
4572,2026-07-01,True
12371,2026-07-01,True
5230,2026-07-01,False
2238,2026-07-01,False
4055,2026-07-01,False
13088,2026-07-01,True
936,2026-07-01,True
12173,2026-07-01,False
6395,2026-07-01,True
7892,2026-07-01,True
10531,2026-07-01,False
13957,2026-07-01,False
326,2026-07-01,True
9727,2026-07-01,True
11673,2026-07-01,False
7775,2026-07-01,False
3862,2026-07-01,True
1986,2026-07-01,False
14253,2026-07-01,False
4933,2026-07-01,True
4604,2026-07-01,True
2779,2026-07-01,True
14408,2026-07-01,True
9463,2026-07-01,True
8833,2026-07-01,False
14167,2026-07-01,False
12896,2026-07-01,True
7755,2026-07-01,True
14247,2026-07-01,True
4079,2026-07-01,False
12854,2026-07-01,True
1368,2026-07-01,False
4043,2026-07-01,False
14390,2026-07-01,True
14042,2026-07-01,True
2576,2026-07-01,True
6755,2026-07-01,False
11796,2026-07-01,False
1582,2026-07-01,True
1987,2026-07-01,False
2241,2026-07-01,True
3967,2026-07-01,False
10298,2026-07-01,False
7605,2026-07-01,False
8321,2026-07-01,True
5969,2026-07-01,False
12994,2026-07-01,True
12189,2026-07-01,False
9044,2026-07-01,True
7494,2026-07-01,False
4104,2026-07-01,True
2077,2026-07-01,False
5232,2026-07-01,False
2995,2026-07-01,True
3745,2026-07-01,False
14467,2026-07-01,False
14524,2026-07-01,False
13987,2026-07-01,False
10949,2026-07-01,True
5595,2026-07-01,False
7532,2026-07-01,False
7372,2026-07-01,False
14548,2026-07-01,False
1645,2026-07-01,True
12564,2026-07-01,True
3145,2026-07-01,False
13991,2026-07-01,True
14084,2026-07-01,True
243,2026-07-01,True
4086,2026-07-01,True
7955,2026-07-01,False
7270,2026-07-01,False
7131,2026-07-01,True
6829,2026-07-01,False
8363,2026-07-01,True
8845,2026-07-01,True
14221,2026-07-01,True
6332,2026-07-01,False
3513,2026-07-01,True
13398,2026-07-01,True
1500,2026-07-01,False
10292,2026-07-01,False
2159,2026-07-01,False
10165,2026-07-01,True
12118,2026-07-01,True
5163,2026-07-01,False
10451,2026-07-01,True
4040,2026-07-01,False
2036,2026-07-01,True
11464,2026-07-01,False
7978,2026-07-01,True
858,2026-07-01,True
3824,2026-07-01,True
6771,2026-07-01,True
9242,2026-07-01,True
12183,2026-07-01,True
299,2026-07-01,False
7245,2026-07-01,False
924,2026-07-01,True
4233,2026-07-01,False
13332,2026-07-01,True
14776,2026-07-01,True
4307,2026-07-01,False
2800,2026-07-01,False
13863,2026-07-01,True
6579,2026-07-01,True
4876,2026-07-01,False
5327,2026-07-01,False
12255,2026-07-01,True
6583,2026-07-01,False
12238,2026-07-01,False
1803,2026-07-01,False
10906,2026-07-01,True
13354,2026-07-01,False
12699,2026-07-01,False
11046,2026-07-01,False
2658,2026-07-01,False
12715,2026-07-01,False
3347,2026-07-01,False
9664,2026-07-01,False
2950,2026-07-01,False
942,2026-07-01,False
1908,2026-07-01,True
4838,2026-07-01,False
13681,2026-07-01,True
8106,2026-07-01,False
1244,2026-07-01,True
5697,2026-07-01,True
13544,2026-07-01,False
12616,2026-07-01,True
1467,2026-07-01,True
14388,2026-07-01,False
3958,2026-07-01,True
1967,2026-07-01,True
376,2026-07-01,False
263,2026-07-01,False
4363,2026-07-01,True
6503,2026-07-01,False
11581,2026-07-01,True
11588,2026-07-01,False
10137,2026-07-01,False
7834,2026-07-01,False
1894,2026-07-01,True
14190,2026-07-01,True
14988,2026-07-01,True
8107,2026-07-01,True
11827,2026-07-01,False
1653,2026-07-01,False
5541,2026-07-01,True
12334,2026-07-01,True
3893,2026-07-01,True
600,2026-07-01,True
4816,2026-07-01,True
1913,2026-07-01,False
9485,2026-07-01,True
8793,2026-07-01,True
8573,2026-07-01,True
4214,2026-07-01,False
3638,2026-07-01,True
10356,2026-07-01,True
12548,2026-07-01,True
9291,2026-07-01,False
5600,2026-07-01,False
6449,2026-07-01,True
14343,2026-07-01,False
8558,2026-07-01,True
13946,2026-07-01,False
10763,2026-07-01,True
11612,2026-07-01,True
13750,2026-07-01,False
14313,2026-07-01,False
7383,2026-07-01,False
10669,2026-07-01,False
8983,2026-07-01,True
3570,2026-07-01,False
7708,2026-07-01,False
747,2026-07-01,True
14703,2026-07-01,True
8505,2026-07-01,False
4634,2026-07-01,True
921,2026-07-01,False
9270,2026-07-01,False
13779,2026-07-01,False
7009,2026-07-01,True
11022,2026-07-01,False
2382,2026-07-01,False
3619,2026-07-01,False
8990,2026-07-01,True
4444,2026-07-01,False
273,2026-07-01,True
11203,2026-07-01,True
13008,2026-07-01,False
1774,2026-07-01,True
2548,2026-07-01,True
3165,2026-07-01,True
4781,2026-07-01,False
14415,2026-07-01,True
12910,2026-07-01,True
14328,2026-07-01,True
947,2026-07-01,False
14694,2026-07-01,False
10858,2026-07-01,True
507,2026-07-01,True
13871,2026-07-01,False
6720,2026-07-01,False
8436,2026-07-01,True
8698,2026-07-01,False
12710,2026-07-01,False
11351,2026-07-01,False
6361,2026-07-01,True
7658,2026-07-01,True
3591,2026-07-01,True
10065,2026-07-01,False
11986,2026-07-01,False
1193,2026-07-01,True
12618,2026-07-01,False
12938,2026-07-01,False
1465,2026-07-01,True
391,2026-07-01,False
5616,2026-07-01,False
12669,2026-07-01,False
11570,2026-07-01,False
13030,2026-07-01,False
6107,2026-07-01,False
13108,2026-07-01,True
8865,2026-07-01,False
2561,2026-07-01,False
5868,2026-07-01,False
1212,2026-07-01,True
9122,2026-07-01,True
1540,2026-07-01,False
9105,2026-07-01,False
644,2026-07-01,False
12715,2026-07-01,False
8694,2026-07-01,False
8922,2026-07-01,False
1284,2026-07-01,True
7681,2026-07-01,True
10311,2026-07-01,False
14814,2026-07-01,False
7346,2026-07-01,True
12745,2026-07-01,True
14525,2026-07-01,True
4387,2026-07-01,True
12029,2026-07-01,False
920,2026-07-01,True
12243,2026-07-01,False
2340,2026-07-01,False
14258,2026-07-01,False
8948,2026-07-01,False
13947,2026-07-01,True
5931,2026-07-01,False
5403,2026-07-01,True
5664,2026-07-01,True
10062,2026-07-01,True
12665,2026-07-01,True
5276,2026-07-01,False
508,2026-07-01,False
1437,2026-07-01,False
10768,2026-07-01,True
11619,2026-07-01,False
8751,2026-07-01,True
7355,2026-07-01,False
11295,2026-07-01,True
14596,2026-07-01,False
4517,2026-07-01,False
13841,2026-07-01,True
3623,2026-07-01,True
4400,2026-07-01,True
5038,2026-07-01,True
12250,2026-07-01,True
8112,2026-07-01,True
3716,2026-07-01,True
14878,2026-07-01,True
7838,2026-07-01,True
1302,2026-07-01,True
7371,2026-07-01,True
5186,2026-07-01,False
2156,2026-07-01,False
6412,2026-07-01,False
6366,2026-07-01,True
14116,2026-07-01,True
13842,2026-07-01,False
693,2026-07-01,True
12543,2026-07-01,False
1479,2026-07-01,False
6397,2026-07-01,False
8449,2026-07-01,True
10623,2026-07-01,False
442,2026-07-01,True
10074,2026-07-01,True
2647,2026-07-01,True
5210,2026-07-01,True
12013,2026-07-01,True
6534,2026-07-01,False
4678,2026-07-01,True
7212,2026-07-01,True
9928,2026-07-01,True
11928,2026-07-01,True
2646,2026-07-01,True
8211,2026-07-01,False
9317,2026-07-01,True
12178,2026-07-01,True
10847,2026-07-01,False
7934,2026-07-01,False
5477,2026-07-01,True
13854,2026-07-01,False
7929,2026-07-01,True
2081,2026-07-01,True
6090,2026-07-01,False
7397,2026-07-01,False
9740,2026-07-01,True
7798,2026-07-01,True
862,2026-07-01,False
8347,2026-07-01,True
3495,2026-07-01,True
905,2026-07-01,True
1270,2026-07-01,False
405,2026-07-01,False
9036,2026-07-01,False
9975,2026-07-01,True
9757,2026-07-01,True
1185,2026-07-01,False
8939,2026-07-01,False
1726,2026-07-01,False
11381,2026-07-01,True
8463,2026-07-01,False
13058,2026-07-01,False
5812,2026-07-01,True
5607,2026-07-01,False
3957,2026-07-01,False
172,2026-07-01,False
8466,2026-07-01,False
2307,2026-07-01,True
9351,2026-07-01,True
9899,2026-07-01,True
9964,2026-07-01,True
422,2026-07-01,True
5541,2026-07-01,True
9402,2026-07-01,False
14700,2026-07-01,False
14714,2026-07-01,True
4676,2026-07-01,False
9083,2026-07-01,False
13010,2026-07-01,False
11460,2026-07-01,True
13169,2026-07-01,False
13410,2026-07-01,False
6749,2026-07-01,True
6104,2026-07-01,True
14358,2026-07-01,True
1474,2026-07-01,True
3244,2026-07-01,True
12671,2026-07-01,True
2182,2026-07-01,True
9642,2026-07-01,True
3097,2026-07-01,True
6647,2026-07-01,True
11449,2026-07-01,False
11349,2026-07-01,False
9783,2026-07-01,True
5883,2026-07-01,True
12432,2026-07-01,True
5983,2026-07-01,True
12174,2026-07-01,False
5799,2026-07-01,False
9628,2026-07-01,True
8416,2026-07-01,False
8412,2026-07-01,True
12467,2026-07-01,False
9847,2026-07-01,True
12721,2026-07-01,False
8457,2026-07-01,True
9146,2026-07-01,False
4525,2026-07-01,False
11926,2026-07-01,True
6560,2026-07-01,False
7621,2026-07-01,False
2775,2026-07-01,True
14533,2026-07-01,True
5674,2026-07-01,False
3125,2026-07-01,True
8672,2026-07-01,False
11707,2026-07-01,True
1354,2026-07-01,False
11515,2026-07-01,True
12071,2026-07-01,True
9082,2026-07-01,True
3855,2026-07-01,True
8135,2026-07-01,False
925,2026-07-01,False
2171,2026-07-01,True
10095,2026-07-01,False
5507,2026-07-01,True
13651,2026-07-01,False
13066,2026-07-01,True
2396,2026-07-01,True
8221,2026-07-01,True
8227,2026-07-01,False
11782,2026-07-01,True
5516,2026-07-01,False
2671,2026-07-01,False
3366,2026-07-01,False
589,2026-07-01,True
11411,2026-07-01,True
3139,2026-07-01,True
9096,2026-07-01,False
6664,2026-07-01,True
4087,2026-07-01,True
10362,2026-07-01,True
8532,2026-07-01,False
4271,2026-07-01,False
6020,2026-07-01,False
9907,2026-07-01,True
12885,2026-07-01,True
12739,2026-07-01,True
557,2026-07-01,False
13448,2026-07-01,True
8023,2026-07-01,True
11280,2026-07-01,False
5453,2026-07-01,True
11459,2026-07-01,False
3568,2026-07-01,True
10249,2026-07-01,False
3900,2026-07-01,True
6478,2026-07-01,True
7501,2026-07-01,False
1017,2026-07-01,False
6471,2026-07-01,True
2063,2026-07-01,True
9031,2026-07-01,True
9830,2026-07-01,False
4322,2026-07-01,True
3497,2026-07-01,False
1814,2026-07-01,False
11672,2026-07-01,True
6257,2026-07-01,True
14309,2026-07-01,False
9644,2026-07-01,False
14337,2026-07-01,True
2314,2026-07-01,True
9707,2026-07-01,True
1232,2026-07-01,False
9838,2026-07-01,True
5832,2026-07-01,False
3000,2026-07-01,True
3441,2026-07-01,False
4057,2026-07-01,False
306,2026-07-01,True
14348,2026-07-01,True
11729,2026-07-01,True
9916,2026-07-01,True
1690,2026-07-01,True
9710,2026-07-01,False
13680,2026-07-01,False
3918,2026-07-01,False
7081,2026-07-01,True
8612,2026-07-01,True
2937,2026-07-01,False
3863,2026-07-01,True
14507,2026-07-01,True
12422,2026-07-01,True
14319,2026-07-01,True
9643,2026-07-01,False
11289,2026-07-01,True
5650,2026-07-01,True
3262,2026-07-01,True
9357,2026-07-01,False
10062,2026-07-01,True
1820,2026-07-01,False
10898,2026-07-01,True
11708,2026-07-01,True
1343,2026-07-01,False
5561,2026-07-01,False
2227,2026-07-01,True
1080,2026-07-01,False
13467,2026-07-01,False
13984,2026-07-01,True
4207,2026-07-01,True
6281,2026-07-01,True
14568,2026-07-01,False
12756,2026-07-01,True
10972,2026-07-01,False
10721,2026-07-01,True
7236,2026-07-01,False
814,2026-07-01,True
13561,2026-07-01,False
5090,2026-07-01,False
2032,2026-07-01,False
8515,2026-07-01,False
11162,2026-07-01,True
9096,2026-07-01,False
9734,2026-07-01,False
14288,2026-07-01,True
5912,2026-07-01,True
11696,2026-07-01,False
2654,2026-07-01,True
10669,2026-07-01,False
3341,2026-07-01,True
7877,2026-07-01,True
12436,2026-07-01,False
1142,2026-07-01,False
9042,2026-07-01,True
8559,2026-07-01,True
2898,2026-07-01,True
9282,2026-07-01,False
4042,2026-07-01,True
2039,2026-07-01,True
11053,2026-07-01,False
4271,2026-07-01,False
10047,2026-07-01,False
4684,2026-07-01,True
495,2026-07-01,True
7117,2026-07-01,True
13426,2026-07-01,True
11375,2026-07-01,False
1785,2026-07-01,False
3511,2026-07-01,True
3787,2026-07-01,False
5267,2026-07-01,True
12323,2026-07-01,True
9191,2026-07-01,False
5429,2026-07-01,False
6682,2026-07-01,False
6894,2026-07-01,False
13326,2026-07-01,False
12662,2026-07-01,False
14893,2026-07-01,False
9644,2026-07-01,False
9944,2026-07-01,True
10473,2026-07-01,True
12993,2026-07-01,False
4659,2026-07-01,True
7083,2026-07-01,True
11127,2026-07-01,True
6870,2026-07-01,True
11927,2026-07-01,True
7608,2026-07-01,False
7670,2026-07-01,False
11539,2026-07-01,True
10066,2026-07-01,False
6220,2026-07-01,False
4535,2026-07-01,False
11996,2026-07-01,False
5980,2026-07-01,True
10172,2026-07-01,True
8891,2026-07-01,True
1313,2026-07-01,False
2963,2026-07-01,False
13852,2026-07-01,True
2939,2026-07-01,True
12980,2026-07-01,True
10493,2026-07-01,False
3198,2026-07-01,True
5297,2026-07-01,True
7205,2026-07-01,False
14746,2026-07-01,False
5731,2026-07-01,True
13922,2026-07-01,True
127,2026-07-01,True
5603,2026-07-01,True
1192,2026-07-01,True
2640,2026-07-01,False
12582,2026-07-01,True
12109,2026-07-01,True
1367,2026-07-01,True
9212,2026-07-01,True
6454,2026-07-01,False
14998,2026-07-01,False
6672,2026-07-01,False
6684,2026-07-01,True
12272,2026-07-01,False
12707,2026-07-01,True
4540,2026-07-01,False
8877,2026-07-01,True
11822,2026-07-01,False
2888,2026-07-01,False
14572,2026-07-01,False
9655,2026-07-01,True
4087,2026-07-01,True
2262,2026-07-01,True
4181,2026-07-01,True
2842,2026-07-01,False
9960,2026-07-01,False
12373,2026-07-01,False
6041,2026-07-01,True
3561,2026-07-01,False
10305,2026-07-01,False
13958,2026-07-01,False
4759,2026-07-01,False
627,2026-07-01,True
12352,2026-07-01,True
11607,2026-07-01,True
5015,2026-07-01,True
1376,2026-07-01,True
1182,2026-07-01,False
5709,2026-07-01,True
491,2026-07-01,True
3730,2026-07-01,True
5975,2026-07-01,False
3535,2026-07-01,False
3297,2026-07-01,False
1941,2026-07-01,True
12601,2026-07-01,False
14951,2026-07-01,True
5015,2026-07-01,True
1883,2026-07-01,True
4909,2026-07-01,True
2988,2026-07-01,True
5586,2026-07-01,False
3160,2026-07-01,False
13615,2026-07-01,True
12968,2026-07-01,False
4531,2026-07-01,True
682,2026-07-01,True
5255,2026-07-01,True
1074,2026-07-01,True
13744,2026-07-01,False
2388,2026-07-01,True
10587,2026-07-01,False
2694,2026-07-01,False
9563,2026-07-01,False
12937,2026-07-01,False
4341,2026-07-01,True
2157,2026-07-01,True
7967,2026-07-01,True
2581,2026-07-01,False
7258,2026-07-01,True
12584,2026-07-01,True
2160,2026-07-01,False
13901,2026-07-01,True
11441,2026-07-01,True
14679,2026-07-01,True
11924,2026-07-01,False
14437,2026-07-01,True
12022,2026-07-01,False
6773,2026-07-01,True
1628,2026-07-01,False
11665,2026-07-01,True
8220,2026-07-01,False
7081,2026-07-01,True
1986,2026-07-01,False
13849,2026-07-01,True
12346,2026-07-01,True
9714,2026-07-01,True
8489,2026-07-01,True
2182,2026-07-01,True
11595,2026-07-01,False
2297,2026-07-01,True
7165,2026-07-01,False
2598,2026-07-01,True
902,2026-07-01,True
6061,2026-07-01,False
9291,2026-07-01,False
1678,2026-07-01,True
2882,2026-07-01,False
13480,2026-07-01,False
13059,2026-07-01,False
5623,2026-07-01,True
8053,2026-07-01,False
1379,2026-07-01,False
1249,2026-07-01,True
11928,2026-07-01,True
5651,2026-07-01,True
12434,2026-07-01,False
6080,2026-07-01,True
9457,2026-07-01,True
10100,2026-07-01,False
7037,2026-07-01,True
6488,2026-07-01,True
14061,2026-07-01,True
1059,2026-07-01,True
10942,2026-07-01,True
2049,2026-07-01,True
6116,2026-07-01,False
4249,2026-07-01,True
2477,2026-07-01,False
12209,2026-07-01,True
4604,2026-07-01,True
11390,2026-07-01,False
12779,2026-07-01,True
3554,2026-07-01,True
12633,2026-07-01,False
14224,2026-07-01,False
9954,2026-07-01,True
221,2026-07-01,False
14227,2026-07-01,False
14231,2026-07-01,False
4819,2026-07-01,True
7193,2026-07-01,False
4624,2026-07-01,True
7350,2026-07-01,True
5619,2026-07-01,False
11081,2026-07-01,False
9857,2026-07-01,True
7210,2026-07-01,True
12179,2026-07-01,True
4577,2026-07-01,True
11170,2026-07-01,True
1872,2026-07-01,True
7916,2026-07-01,False
1463,2026-07-01,False
5522,2026-07-01,False
8537,2026-07-01,False
8237,2026-07-01,False
7814,2026-07-01,True
2069,2026-07-01,False
5754,2026-07-01,True
7238,2026-07-01,False
14176,2026-07-01,False
7017,2026-07-01,False
6192,2026-07-01,True
1515,2026-07-01,True
2599,2026-07-01,True
14623,2026-07-01,False
1002,2026-07-01,True
1034,2026-07-01,True
14878,2026-07-01,True
10233,2026-07-01,False
6900,2026-07-01,False
8466,2026-07-01,False
5052,2026-07-01,False
10840,2026-07-01,True
9972,2026-07-01,False
4477,2026-07-01,True
13641,2026-07-01,False
479,2026-07-01,True
14351,2026-07-01,False
516,2026-07-01,True
12479,2026-07-01,True
1192,2026-07-01,True
10861,2026-07-01,True
13449,2026-07-01,True
6298,2026-07-01,True
9604,2026-07-01,True
11473,2026-07-01,False
272,2026-07-01,True
8335,2026-07-01,False
7779,2026-07-01,True
6009,2026-07-01,False
7988,2026-07-01,False
13381,2026-07-01,False
14583,2026-07-01,True
3333,2026-07-01,False
788,2026-07-01,False
6223,2026-07-01,True
9874,2026-07-01,False
623,2026-07-01,True
3842,2026-07-01,False
3677,2026-07-01,True
2573,2026-07-01,False
6916,2026-07-01,True
5034,2026-07-01,False
7789,2026-07-01,True
11453,2026-07-01,False
5215,2026-07-01,True
4713,2026-07-01,False
13320,2026-07-01,False
67,2026-07-01,False
12479,2026-07-01,True
7534,2026-07-01,False
4617,2026-07-01,False
13278,2026-07-01,True
1141,2026-07-01,True
10507,2026-07-01,True
5731,2026-07-01,True
10725,2026-07-01,False
11773,2026-07-01,False
7466,2026-07-01,True
9380,2026-07-01,False
4472,2026-07-01,True
12941,2026-07-01,True
3340,2026-07-01,True
549,2026-07-01,True
13386,2026-07-01,False
7676,2026-07-01,True
12280,2026-07-01,False
8265,2026-07-01,True
14644,2026-07-01,False
199,2026-07-01,True
11394,2026-07-01,True
9974,2026-07-01,True
572,2026-07-01,False
791,2026-07-01,True
9831,2026-07-01,False
10024,2026-07-01,True
10048,2026-07-01,True
13799,2026-07-01,False
1175,2026-07-01,False
11933,2026-07-01,True
11470,2026-07-01,True
179,2026-07-01,False
2245,2026-07-01,True
4087,2026-07-01,True
735,2026-07-01,True
6233,2026-07-01,True
799,2026-07-01,True
7602,2026-07-01,False
8980,2026-07-01,False
2796,2026-07-01,True
12497,2026-07-01,False
4589,2026-07-01,False
7298,2026-07-01,False
3085,2026-07-01,True
13946,2026-07-01,False
11111,2026-07-01,False
732,2026-07-01,True
1130,2026-07-01,False
11639,2026-07-01,False
1606,2026-07-01,True
11971,2026-07-01,True
10938,2026-07-01,False
11363,2026-07-01,True
12882,2026-07-01,True
2934,2026-07-01,True
9408,2026-07-01,True
8517,2026-07-01,False
5075,2026-07-01,False
14038,2026-07-01,False
10043,2026-07-01,False
7100,2026-07-01,True
1491,2026-07-01,False
894,2026-07-01,False
1391,2026-07-01,False
3390,2026-07-01,False
4240,2026-07-01,False
4480,2026-07-01,False
2264,2026-07-01,False
3433,2026-07-01,False
2372,2026-07-01,True
11279,2026-07-01,True
4313,2026-07-01,True
1516,2026-07-01,False
6327,2026-07-01,True
14606,2026-07-01,True
7089,2026-07-01,True
5587,2026-07-01,True
2918,2026-07-01,True
5732,2026-07-01,True
7687,2026-07-01,True
14803,2026-07-01,True
10545,2026-07-01,True
1168,2026-07-01,False
8303,2026-07-01,False
5110,2026-07-01,True
4328,2026-07-01,True
5811,2026-07-01,False
